Order_ID,Customer_ID,Product_ID,Order_Type,Order_Date,Store_City,Store_Region,Store_Latitude,Store_Longitude,Total_Amount,Order_Month
ORD00494,CUST0312,PROD003,Purchase,2024-11-08,Athlone,Leinster,53.4239,-7.9407,69,2024-11
ORD00495,CUST0029,PROD009,Purchase,2024-11-27,Waterford,Munster,52.2593,-7.1101,56,2024-11
ORD00496,CUST0159,PROD005,Purchase,2025-01-22,Galway,Connacht,53.2707,-9.0568,28,2025-01
ORD00497,CUST0342,PROD018,Purchase,2024-12-30,Athlone,Leinster,53.4239,-7.9407,77,2024-12
ORD00498,CUST0380,PROD007,Purchase,2025-01-28,Cork,Munster,51.8985,-8.4756,87,2025-01
ORD00499,CUST0337,PROD009,Purchase,2025-02-20,Athlone,Leinster,53.4239,-7.9407,57,2025-02
ORD00500,CUST0380,PROD003,Purchase,2025-03-13,Dublin,Leinster,53.3498,-6.2603,77,2025-03
ORD00501,CUST0090,PROD003,Purchase,2024-11-14,Galway,Connacht,53.2707,-9.0568,77,2024-11
ORD00502,CUST0062,PROD001,Purchase,2024-11-13,Athlone,Leinster,53.4239,-7.9407,63,2024-11
ORD00503,CUST0007,PROD017,Purchase,2024-11-13,Limerick,Munster,52.6638,-8.6267,98,2024-11
ORD00504,CUST0363,PROD001,Purchase,2024-10-26,Cork,Munster,51.8985,-8.4756,28,2024-10
ORD00505,CUST0071,PROD019,Purchase,2025-02-06,Dublin,Leinster,53.3498,-6.2603,90,2025-02
ORD00506,CUST0360,PROD019,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD00507,CUST0006,PROD013,Purchase,2024-12-24,Limerick,Munster,52.6638,-8.6267,28,2024-12
ORD00508,CUST0084,PROD019,Purchase,2025-02-08,Dublin,Leinster,53.3498,-6.2603,93,2025-02
ORD00509,CUST0255,PROD007,Purchase,2025-02-20,Cork,Munster,51.8985,-8.4756,93,2025-02
ORD00510,CUST0488,PROD002,Purchase,2024-11-26,Cork,Munster,51.8985,-8.4756,111,2024-11
ORD00511,CUST0178,PROD018,Purchase,2025-01-15,Cork,Munster,51.8985,-8.4756,112,2025-01
ORD00512,CUST0268,PROD009,Purchase,2025-04-06,Sligo,Connacht,54.2742,-8.4694,28,2025-04
ORD00513,CUST0265,PROD018,Purchase,2025-02-01,Galway,Connacht,53.2707,-9.0568,123,2025-02
ORD00514,CUST0401,PROD018,Purchase,2024-11-07,Kilkenny,Leinster,52.6541,-7.2448,57,2024-11
ORD00515,CUST0422,PROD016,Purchase,2024-11-25,Dublin,Leinster,53.3498,-6.2603,90,2024-11
ORD00516,CUST0370,PROD005,Purchase,2025-01-08,Limerick,Munster,52.6638,-8.6267,94,2025-01
ORD00517,CUST0133,PROD012,Purchase,2025-02-11,Waterford,Munster,52.2593,-7.1101,63,2025-02
ORD00518,CUST0086,PROD013,Purchase,2024-11-29,Dublin,Leinster,53.3498,-6.2603,57,2024-11
ORD00519,CUST0191,PROD008,Purchase,2025-01-08,Kilkenny,Leinster,52.6541,-7.2448,111,2025-01
ORD00520,CUST0065,PROD019,Purchase,2024-11-29,Dublin,Leinster,53.3498,-6.2603,53,2024-11
ORD00521,CUST0384,PROD010,Purchase,2025-02-17,Cork,Munster,51.8985,-8.4756,109,2025-02
ORD00522,CUST0400,PROD005,Purchase,2024-10-12,Waterford,Munster,52.2593,-7.1101,90,2024-10
ORD00523,CUST0448,PROD015,Purchase,2025-04-03,Galway,Connacht,53.2707,-9.0568,69,2025-04
ORD00524,CUST0138,PROD017,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,112,2025-03
ORD00525,CUST0376,PROD017,Return,2025-01-09,Sligo,Connacht,54.2742,-8.4694,-77,2025-01
ORD00526,CUST0454,PROD003,Purchase,2025-04-03,Waterford,Munster,52.2593,-7.1101,76,2025-04
ORD00527,CUST0061,PROD013,Purchase,2024-12-05,Limerick,Munster,52.6638,-8.6267,90,2024-12
ORD00528,CUST0395,PROD012,Purchase,2025-02-19,Athlone,Leinster,53.4239,-7.9407,53,2025-02
ORD00529,CUST0461,PROD017,Purchase,2025-01-25,Athlone,Leinster,53.4239,-7.9407,65,2025-01
ORD00530,CUST0016,PROD001,Purchase,2024-11-10,Waterford,Munster,52.2593,-7.1101,76,2024-11
ORD00531,CUST0172,PROD008,Purchase,2024-10-25,Galway,Connacht,53.2707,-9.0568,77,2024-10
ORD00532,CUST0414,PROD020,Purchase,2025-01-04,Waterford,Munster,52.2593,-7.1101,28,2025-01
ORD00533,CUST0220,PROD006,Return,2024-12-17,Cork,Munster,51.8985,-8.4756,-112,2024-12
ORD00534,CUST0140,PROD017,Return,2025-02-02,Cork,Munster,51.8985,-8.4756,-69,2025-02
ORD00535,CUST0269,PROD005,Purchase,2024-12-08,Waterford,Munster,52.2593,-7.1101,69,2024-12
ORD00536,CUST0033,PROD015,Return,2025-02-12,Waterford,Munster,52.2593,-7.1101,-76,2025-02
ORD00537,CUST0135,PROD006,Purchase,2025-01-01,Sligo,Connacht,54.2742,-8.4694,63,2025-01
ORD00538,CUST0365,PROD006,Purchase,2025-02-22,Cork,Munster,51.8985,-8.4756,57,2025-02
ORD00539,CUST0500,PROD019,Purchase,2024-11-28,Athlone,Leinster,53.4239,-7.9407,56,2024-11
ORD00540,CUST0296,PROD019,Purchase,2025-01-07,Sligo,Connacht,54.2742,-8.4694,112,2025-01
ORD00541,CUST0322,PROD005,Purchase,2025-03-24,Kilkenny,Leinster,52.6541,-7.2448,65,2025-03
ORD00542,CUST0040,PROD016,Purchase,2024-12-08,Sligo,Connacht,54.2742,-8.4694,65,2024-12
ORD00543,CUST0255,PROD012,Purchase,2024-11-18,Cork,Munster,51.8985,-8.4756,56,2024-11
ORD00544,CUST0234,PROD002,Purchase,2024-12-24,Athlone,Leinster,53.4239,-7.9407,69,2024-12
ORD00545,CUST0262,PROD008,Purchase,2025-03-25,Galway,Connacht,53.2707,-9.0568,98,2025-03
ORD00546,CUST0185,PROD016,Return,2025-01-12,Sligo,Connacht,54.2742,-8.4694,-109,2025-01
ORD00547,CUST0029,PROD008,Purchase,2024-10-31,Cork,Munster,51.8985,-8.4756,56,2024-10
ORD00548,CUST0256,PROD003,Purchase,2024-11-26,Waterford,Munster,52.2593,-7.1101,77,2024-11
ORD00549,CUST0440,PROD009,Purchase,2024-12-24,Athlone,Leinster,53.4239,-7.9407,65,2024-12
ORD00550,CUST0291,PROD012,Purchase,2025-01-30,Galway,Connacht,53.2707,-9.0568,65,2025-01
ORD00551,CUST0086,PROD008,Purchase,2024-12-19,Cork,Munster,51.8985,-8.4756,94,2024-12
ORD00552,CUST0189,PROD002,Purchase,2025-01-30,Cork,Munster,51.8985,-8.4756,56,2025-01
ORD00553,CUST0081,PROD007,Purchase,2024-12-07,Athlone,Leinster,53.4239,-7.9407,123,2024-12
ORD00554,CUST0131,PROD017,Purchase,2025-02-23,Cork,Munster,51.8985,-8.4756,56,2025-02
ORD00555,CUST0396,PROD012,Purchase,2024-12-07,Cork,Munster,51.8985,-8.4756,69,2024-12
ORD00556,CUST0053,PROD013,Purchase,2024-10-15,Cork,Munster,51.8985,-8.4756,77,2024-10
ORD00557,CUST0458,PROD016,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,57,2025-03
ORD00558,CUST0294,PROD015,Return,2025-02-15,Dublin,Leinster,53.3498,-6.2603,-112,2025-02
ORD00559,CUST0346,PROD002,Purchase,2024-12-26,Waterford,Munster,52.2593,-7.1101,69,2024-12
ORD00560,CUST0371,PROD002,Purchase,2024-12-03,Limerick,Munster,52.6638,-8.6267,56,2024-12
ORD00561,CUST0060,PROD011,Purchase,2024-10-12,Sligo,Connacht,54.2742,-8.4694,123,2024-10
ORD00562,CUST0117,PROD004,Purchase,2025-01-28,Athlone,Leinster,53.4239,-7.9407,57,2025-01
ORD00563,CUST0380,PROD017,Purchase,2025-03-27,Galway,Connacht,53.2707,-9.0568,90,2025-03
ORD00564,CUST0261,PROD009,Purchase,2025-02-21,Limerick,Munster,52.6638,-8.6267,111,2025-02
ORD00565,CUST0002,PROD009,Purchase,2025-03-11,Kilkenny,Leinster,52.6541,-7.2448,123,2025-03
ORD00566,CUST0023,PROD019,Return,2025-03-04,Cork,Munster,51.8985,-8.4756,-111,2025-03
ORD00567,CUST0440,PROD018,Purchase,2024-10-20,Cork,Munster,51.8985,-8.4756,111,2024-10
ORD00568,CUST0442,PROD019,Purchase,2025-04-05,Sligo,Connacht,54.2742,-8.4694,63,2025-04
ORD00569,CUST0007,PROD006,Purchase,2025-02-05,Waterford,Munster,52.2593,-7.1101,90,2025-02
ORD00570,CUST0126,PROD013,Purchase,2025-03-04,Cork,Munster,51.8985,-8.4756,53,2025-03
ORD00571,CUST0024,PROD013,Return,2025-01-15,Athlone,Leinster,53.4239,-7.9407,-109,2025-01
ORD00572,CUST0242,PROD012,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,90,2025-03
ORD00573,CUST0187,PROD019,Purchase,2025-04-04,Athlone,Leinster,53.4239,-7.9407,77,2025-04
ORD00574,CUST0197,PROD003,Purchase,2025-04-04,Kilkenny,Leinster,52.6541,-7.2448,57,2025-04
ORD00575,CUST0472,PROD017,Purchase,2024-12-05,Galway,Connacht,53.2707,-9.0568,111,2024-12
ORD00576,CUST0077,PROD009,Purchase,2025-03-10,Sligo,Connacht,54.2742,-8.4694,76,2025-03
ORD00577,CUST0092,PROD013,Purchase,2025-03-15,Kilkenny,Leinster,52.6541,-7.2448,109,2025-03
ORD00578,CUST0477,PROD008,Purchase,2024-11-24,Kilkenny,Leinster,52.6541,-7.2448,65,2024-11
ORD00579,CUST0492,PROD017,Purchase,2025-02-05,Cork,Munster,51.8985,-8.4756,98,2025-02
ORD00580,CUST0440,PROD013,Purchase,2025-03-15,Kilkenny,Leinster,52.6541,-7.2448,28,2025-03
ORD00581,CUST0019,PROD012,Purchase,2024-12-18,Cork,Munster,51.8985,-8.4756,111,2024-12
ORD00582,CUST0284,PROD012,Purchase,2024-11-22,Galway,Connacht,53.2707,-9.0568,94,2024-11
ORD00583,CUST0412,PROD016,Purchase,2025-02-11,Waterford,Munster,52.2593,-7.1101,56,2025-02
ORD00584,CUST0468,PROD016,Return,2024-11-16,Galway,Connacht,53.2707,-9.0568,-123,2024-11
ORD00585,CUST0366,PROD020,Purchase,2025-02-08,Sligo,Connacht,54.2742,-8.4694,77,2025-02
ORD00586,CUST0380,PROD001,Purchase,2024-11-28,Sligo,Connacht,54.2742,-8.4694,65,2024-11
ORD00587,CUST0336,PROD017,Return,2025-02-19,Dublin,Leinster,53.3498,-6.2603,-90,2025-02
ORD00588,CUST0215,PROD005,Purchase,2025-03-06,Galway,Connacht,53.2707,-9.0568,111,2025-03
ORD00589,CUST0115,PROD015,Purchase,2025-02-27,Waterford,Munster,52.2593,-7.1101,111,2025-02
ORD00590,CUST0165,PROD006,Return,2025-03-09,Cork,Munster,51.8985,-8.4756,-112,2025-03
ORD00591,CUST0128,PROD008,Purchase,2025-02-16,Galway,Connacht,53.2707,-9.0568,28,2025-02
ORD00592,CUST0214,PROD003,Purchase,2025-02-20,Athlone,Leinster,53.4239,-7.9407,98,2025-02
ORD00593,CUST0469,PROD017,Purchase,2025-03-22,Cork,Munster,51.8985,-8.4756,90,2025-03
ORD00594,CUST0369,PROD009,Return,2024-11-06,Cork,Munster,51.8985,-8.4756,-111,2024-11
ORD00595,CUST0164,PROD007,Purchase,2025-02-09,Dublin,Leinster,53.3498,-6.2603,109,2025-02
ORD00596,CUST0139,PROD005,Purchase,2024-10-29,Dublin,Leinster,53.3498,-6.2603,109,2024-10
ORD00597,CUST0423,PROD006,Return,2025-04-04,Limerick,Munster,52.6638,-8.6267,-123,2025-04
ORD00598,CUST0040,PROD006,Purchase,2025-02-09,Cork,Munster,51.8985,-8.4756,76,2025-02
ORD00599,CUST0293,PROD012,Purchase,2025-02-13,Cork,Munster,51.8985,-8.4756,87,2025-02
ORD00600,CUST0191,PROD020,Purchase,2024-10-18,Sligo,Connacht,54.2742,-8.4694,109,2024-10
ORD00601,CUST0062,PROD004,Purchase,2024-12-09,Athlone,Leinster,53.4239,-7.9407,123,2024-12
ORD00602,CUST0258,PROD008,Return,2025-03-13,Limerick,Munster,52.6638,-8.6267,-56,2025-03
ORD00603,CUST0345,PROD014,Purchase,2025-01-04,Cork,Munster,51.8985,-8.4756,111,2025-01
ORD00604,CUST0462,PROD011,Return,2024-10-17,Cork,Munster,51.8985,-8.4756,-90,2024-10
ORD00605,CUST0027,PROD004,Purchase,2025-01-31,Dublin,Leinster,53.3498,-6.2603,77,2025-01
ORD00606,CUST0092,PROD016,Return,2024-12-20,Athlone,Leinster,53.4239,-7.9407,-65,2024-12
ORD00607,CUST0115,PROD016,Purchase,2025-03-02,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD00608,CUST0412,PROD016,Purchase,2024-11-05,Waterford,Munster,52.2593,-7.1101,76,2024-11
ORD00609,CUST0265,PROD007,Return,2024-10-28,Galway,Connacht,53.2707,-9.0568,-65,2024-10
ORD00610,CUST0024,PROD019,Purchase,2025-04-05,Dublin,Leinster,53.3498,-6.2603,123,2025-04
ORD00611,CUST0489,PROD006,Purchase,2024-12-07,Waterford,Munster,52.2593,-7.1101,93,2024-12
ORD00612,CUST0206,PROD014,Purchase,2024-12-13,Cork,Munster,51.8985,-8.4756,28,2024-12
ORD00613,CUST0036,PROD001,Purchase,2025-03-05,Athlone,Leinster,53.4239,-7.9407,57,2025-03
ORD00614,CUST0450,PROD008,Return,2024-12-30,Cork,Munster,51.8985,-8.4756,-77,2024-12
ORD00615,CUST0239,PROD002,Purchase,2024-11-14,Waterford,Munster,52.2593,-7.1101,28,2024-11
ORD00616,CUST0444,PROD005,Purchase,2024-11-18,Dublin,Leinster,53.3498,-6.2603,109,2024-11
ORD00617,CUST0145,PROD019,Purchase,2024-11-05,Galway,Connacht,53.2707,-9.0568,77,2024-11
ORD00618,CUST0397,PROD019,Return,2025-03-12,Cork,Munster,51.8985,-8.4756,-87,2025-03
ORD00619,CUST0433,PROD006,Purchase,2025-01-23,Galway,Connacht,53.2707,-9.0568,65,2025-01
ORD00620,CUST0160,PROD005,Purchase,2025-03-30,Galway,Connacht,53.2707,-9.0568,56,2025-03
ORD00621,CUST0168,PROD017,Purchase,2024-12-21,Galway,Connacht,53.2707,-9.0568,69,2024-12
ORD00622,CUST0045,PROD002,Purchase,2025-01-22,Kilkenny,Leinster,52.6541,-7.2448,77,2025-01
ORD00623,CUST0284,PROD019,Return,2025-01-16,Cork,Munster,51.8985,-8.4756,-63,2025-01
ORD00624,CUST0234,PROD005,Purchase,2025-04-06,Waterford,Munster,52.2593,-7.1101,76,2025-04
ORD00625,CUST0005,PROD002,Purchase,2024-12-02,Cork,Munster,51.8985,-8.4756,93,2024-12
ORD00626,CUST0189,PROD006,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,65,2025-03
ORD00627,CUST0103,PROD009,Purchase,2024-11-11,Limerick,Munster,52.6638,-8.6267,111,2024-11
ORD00628,CUST0150,PROD006,Return,2024-11-29,Athlone,Leinster,53.4239,-7.9407,-53,2024-11
ORD00629,CUST0289,PROD017,Purchase,2025-04-06,Cork,Munster,51.8985,-8.4756,90,2025-04
ORD00630,CUST0402,PROD013,Purchase,2025-03-20,Sligo,Connacht,54.2742,-8.4694,28,2025-03
ORD00631,CUST0156,PROD020,Purchase,2025-01-12,Dublin,Leinster,53.3498,-6.2603,28,2025-01
ORD00632,CUST0379,PROD019,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,77,2025-03
ORD00633,CUST0319,PROD001,Purchase,2024-12-07,Limerick,Munster,52.6638,-8.6267,109,2024-12
ORD00634,CUST0125,PROD010,Purchase,2025-03-04,Athlone,Leinster,53.4239,-7.9407,53,2025-03
ORD00635,CUST0238,PROD003,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,53,2025-03
ORD00636,CUST0189,PROD007,Purchase,2024-12-15,Athlone,Leinster,53.4239,-7.9407,109,2024-12
ORD00637,CUST0303,PROD015,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,123,2025-03
ORD00638,CUST0498,PROD020,Purchase,2024-11-02,Galway,Connacht,53.2707,-9.0568,63,2024-11
ORD00639,CUST0253,PROD016,Purchase,2025-01-09,Galway,Connacht,53.2707,-9.0568,93,2025-01
ORD00640,CUST0396,PROD016,Purchase,2024-10-25,Cork,Munster,51.8985,-8.4756,57,2024-10
ORD00641,CUST0398,PROD006,Purchase,2024-11-07,Waterford,Munster,52.2593,-7.1101,65,2024-11
ORD00642,CUST0101,PROD008,Purchase,2025-03-06,Cork,Munster,51.8985,-8.4756,76,2025-03
ORD00643,CUST0376,PROD014,Purchase,2024-11-23,Waterford,Munster,52.2593,-7.1101,109,2024-11
ORD00644,CUST0462,PROD020,Return,2025-03-27,Sligo,Connacht,54.2742,-8.4694,-111,2025-03
ORD00645,CUST0280,PROD005,Purchase,2025-02-19,Waterford,Munster,52.2593,-7.1101,93,2025-02
ORD00646,CUST0390,PROD019,Purchase,2025-02-28,Limerick,Munster,52.6638,-8.6267,87,2025-02
ORD00647,CUST0408,PROD006,Purchase,2025-02-18,Kilkenny,Leinster,52.6541,-7.2448,112,2025-02
ORD00648,CUST0126,PROD020,Purchase,2024-12-27,Cork,Munster,51.8985,-8.4756,77,2024-12
ORD00649,CUST0078,PROD017,Purchase,2025-03-24,Galway,Connacht,53.2707,-9.0568,93,2025-03
ORD00650,CUST0004,PROD009,Purchase,2025-03-16,Athlone,Leinster,53.4239,-7.9407,90,2025-03
ORD00651,CUST0478,PROD006,Return,2025-01-27,Waterford,Munster,52.2593,-7.1101,-123,2025-01
ORD00652,CUST0210,PROD011,Purchase,2024-12-21,Sligo,Connacht,54.2742,-8.4694,56,2024-12
ORD00653,CUST0013,PROD015,Purchase,2024-10-28,Galway,Connacht,53.2707,-9.0568,65,2024-10
ORD00654,CUST0120,PROD020,Purchase,2025-03-13,Cork,Munster,51.8985,-8.4756,109,2025-03
ORD00655,CUST0278,PROD019,Return,2024-12-26,Dublin,Leinster,53.3498,-6.2603,-65,2024-12
ORD00656,CUST0178,PROD003,Purchase,2024-10-13,Cork,Munster,51.8985,-8.4756,76,2024-10
ORD00657,CUST0326,PROD008,Purchase,2024-12-01,Kilkenny,Leinster,52.6541,-7.2448,109,2024-12
ORD00658,CUST0430,PROD013,Purchase,2025-01-23,Waterford,Munster,52.2593,-7.1101,111,2025-01
ORD00659,CUST0356,PROD013,Return,2024-11-03,Cork,Munster,51.8985,-8.4756,-109,2024-11
ORD00660,CUST0450,PROD005,Purchase,2025-01-07,Dublin,Leinster,53.3498,-6.2603,76,2025-01
ORD00661,CUST0005,PROD004,Return,2024-12-21,Waterford,Munster,52.2593,-7.1101,-98,2024-12
ORD00662,CUST0487,PROD001,Purchase,2025-02-18,Sligo,Connacht,54.2742,-8.4694,53,2025-02
ORD00663,CUST0172,PROD007,Purchase,2025-03-05,Kilkenny,Leinster,52.6541,-7.2448,112,2025-03
ORD00664,CUST0001,PROD017,Purchase,2025-02-18,Galway,Connacht,53.2707,-9.0568,93,2025-02
ORD00665,CUST0389,PROD017,Purchase,2024-11-30,Sligo,Connacht,54.2742,-8.4694,93,2024-11
ORD00666,CUST0337,PROD014,Purchase,2025-02-01,Dublin,Leinster,53.3498,-6.2603,93,2025-02
ORD00667,CUST0193,PROD005,Return,2024-12-23,Sligo,Connacht,54.2742,-8.4694,-63,2024-12
ORD00668,CUST0435,PROD020,Purchase,2025-03-19,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD00669,CUST0378,PROD004,Return,2025-02-11,Dublin,Leinster,53.3498,-6.2603,-77,2025-02
ORD00670,CUST0373,PROD006,Purchase,2025-04-11,Sligo,Connacht,54.2742,-8.4694,123,2025-04
ORD00671,CUST0158,PROD016,Purchase,2024-12-22,Cork,Munster,51.8985,-8.4756,69,2024-12
ORD00672,CUST0054,PROD020,Purchase,2024-11-01,Cork,Munster,51.8985,-8.4756,111,2024-11
ORD00673,CUST0106,PROD020,Purchase,2025-02-19,Kilkenny,Leinster,52.6541,-7.2448,28,2025-02
ORD00674,CUST0272,PROD002,Purchase,2024-11-25,Cork,Munster,51.8985,-8.4756,77,2024-11
ORD00675,CUST0122,PROD018,Purchase,2025-01-10,Cork,Munster,51.8985,-8.4756,109,2025-01
ORD00676,CUST0215,PROD017,Purchase,2024-10-15,Galway,Connacht,53.2707,-9.0568,76,2024-10
ORD00677,CUST0252,PROD004,Purchase,2025-02-08,Cork,Munster,51.8985,-8.4756,109,2025-02
ORD00678,CUST0493,PROD003,Purchase,2025-03-31,Galway,Connacht,53.2707,-9.0568,69,2025-03
ORD00679,CUST0031,PROD016,Purchase,2025-01-28,Galway,Connacht,53.2707,-9.0568,77,2025-01
ORD00680,CUST0498,PROD005,Purchase,2024-12-13,Dublin,Leinster,53.3498,-6.2603,98,2024-12
ORD00681,CUST0073,PROD020,Purchase,2025-04-06,Cork,Munster,51.8985,-8.4756,56,2025-04
ORD00682,CUST0365,PROD018,Purchase,2025-02-06,Waterford,Munster,52.2593,-7.1101,93,2025-02
ORD00683,CUST0144,PROD001,Purchase,2024-11-22,Athlone,Leinster,53.4239,-7.9407,112,2024-11
ORD00684,CUST0048,PROD014,Purchase,2025-02-13,Waterford,Munster,52.2593,-7.1101,53,2025-02
ORD00685,CUST0023,PROD017,Purchase,2024-10-23,Limerick,Munster,52.6638,-8.6267,94,2024-10
ORD00686,CUST0472,PROD014,Purchase,2025-02-11,Dublin,Leinster,53.3498,-6.2603,87,2025-02
ORD00687,CUST0119,PROD012,Purchase,2025-03-19,Waterford,Munster,52.2593,-7.1101,111,2025-03
ORD00688,CUST0460,PROD002,Purchase,2025-01-09,Athlone,Leinster,53.4239,-7.9407,90,2025-01
ORD00689,CUST0433,PROD017,Return,2025-04-05,Cork,Munster,51.8985,-8.4756,-56,2025-04
ORD00690,CUST0267,PROD014,Purchase,2025-02-24,Athlone,Leinster,53.4239,-7.9407,77,2025-02
ORD00691,CUST0212,PROD008,Purchase,2024-12-08,Cork,Munster,51.8985,-8.4756,77,2024-12
ORD00692,CUST0359,PROD016,Purchase,2025-02-14,Dublin,Leinster,53.3498,-6.2603,111,2025-02
ORD00693,CUST0459,PROD013,Purchase,2024-12-29,Cork,Munster,51.8985,-8.4756,77,2024-12
ORD00694,CUST0191,PROD012,Purchase,2024-11-02,Cork,Munster,51.8985,-8.4756,94,2024-11
ORD00695,CUST0235,PROD019,Return,2024-11-07,Waterford,Munster,52.2593,-7.1101,-76,2024-11
ORD00696,CUST0499,PROD019,Purchase,2024-10-19,Dublin,Leinster,53.3498,-6.2603,111,2024-10
ORD00697,CUST0383,PROD004,Purchase,2024-10-18,Kilkenny,Leinster,52.6541,-7.2448,98,2024-10
ORD00698,CUST0044,PROD014,Purchase,2024-12-09,Athlone,Leinster,53.4239,-7.9407,98,2024-12
ORD00699,CUST0298,PROD005,Purchase,2025-01-14,Cork,Munster,51.8985,-8.4756,111,2025-01
ORD00700,CUST0049,PROD009,Purchase,2024-11-02,Waterford,Munster,52.2593,-7.1101,123,2024-11
ORD00701,CUST0259,PROD016,Purchase,2024-10-29,Cork,Munster,51.8985,-8.4756,77,2024-10
ORD00702,CUST0069,PROD008,Purchase,2024-11-25,Kilkenny,Leinster,52.6541,-7.2448,90,2024-11
ORD00703,CUST0327,PROD003,Purchase,2025-04-01,Cork,Munster,51.8985,-8.4756,56,2025-04
ORD00704,CUST0420,PROD010,Purchase,2025-01-23,Cork,Munster,51.8985,-8.4756,93,2025-01
ORD00705,CUST0202,PROD020,Purchase,2024-11-06,Waterford,Munster,52.2593,-7.1101,53,2024-11
ORD00706,CUST0039,PROD018,Purchase,2024-12-25,Waterford,Munster,52.2593,-7.1101,111,2024-12
ORD00707,CUST0304,PROD014,Purchase,2025-01-07,Kilkenny,Leinster,52.6541,-7.2448,98,2025-01
ORD00708,CUST0291,PROD009,Return,2024-12-22,Cork,Munster,51.8985,-8.4756,-98,2024-12
ORD00709,CUST0032,PROD007,Return,2025-02-18,Limerick,Munster,52.6638,-8.6267,-53,2025-02
ORD00710,CUST0223,PROD001,Purchase,2025-03-04,Galway,Connacht,53.2707,-9.0568,65,2025-03
ORD00711,CUST0340,PROD001,Purchase,2025-02-23,Cork,Munster,51.8985,-8.4756,94,2025-02
ORD00712,CUST0494,PROD019,Purchase,2025-01-23,Limerick,Munster,52.6638,-8.6267,90,2025-01
ORD00713,CUST0067,PROD017,Purchase,2024-12-31,Athlone,Leinster,53.4239,-7.9407,93,2024-12
ORD00714,CUST0122,PROD004,Purchase,2025-02-02,Waterford,Munster,52.2593,-7.1101,76,2025-02
ORD00715,CUST0150,PROD017,Purchase,2025-03-04,Cork,Munster,51.8985,-8.4756,28,2025-03
ORD00716,CUST0134,PROD001,Purchase,2025-03-01,Waterford,Munster,52.2593,-7.1101,77,2025-03
ORD00717,CUST0436,PROD013,Purchase,2024-11-10,Dublin,Leinster,53.3498,-6.2603,111,2024-11
ORD00718,CUST0162,PROD007,Purchase,2025-03-31,Limerick,Munster,52.6638,-8.6267,77,2025-03
ORD00719,CUST0475,PROD011,Return,2024-12-30,Cork,Munster,51.8985,-8.4756,-65,2024-12
ORD00720,CUST0411,PROD014,Purchase,2025-02-15,Galway,Connacht,53.2707,-9.0568,87,2025-02
ORD00721,CUST0202,PROD012,Purchase,2024-10-30,Cork,Munster,51.8985,-8.4756,69,2024-10
ORD00722,CUST0359,PROD004,Purchase,2025-03-21,Limerick,Munster,52.6638,-8.6267,109,2025-03
ORD00723,CUST0426,PROD005,Purchase,2025-01-14,Cork,Munster,51.8985,-8.4756,56,2025-01
ORD00724,CUST0377,PROD014,Purchase,2025-02-07,Kilkenny,Leinster,52.6541,-7.2448,111,2025-02
ORD00725,CUST0168,PROD019,Purchase,2024-12-29,Cork,Munster,51.8985,-8.4756,57,2024-12
ORD00726,CUST0163,PROD009,Purchase,2025-04-11,Limerick,Munster,52.6638,-8.6267,123,2025-04
ORD00727,CUST0232,PROD009,Purchase,2024-12-04,Athlone,Leinster,53.4239,-7.9407,77,2024-12
ORD00728,CUST0140,PROD018,Purchase,2024-10-17,Sligo,Connacht,54.2742,-8.4694,109,2024-10
ORD00729,CUST0120,PROD014,Purchase,2025-02-22,Waterford,Munster,52.2593,-7.1101,53,2025-02
ORD00730,CUST0039,PROD019,Purchase,2024-12-21,Cork,Munster,51.8985,-8.4756,112,2024-12
ORD00731,CUST0484,PROD012,Purchase,2024-11-22,Limerick,Munster,52.6638,-8.6267,77,2024-11
ORD00732,CUST0104,PROD020,Purchase,2025-01-05,Cork,Munster,51.8985,-8.4756,63,2025-01
ORD00733,CUST0070,PROD009,Purchase,2025-01-05,Cork,Munster,51.8985,-8.4756,93,2025-01
ORD00734,CUST0400,PROD013,Purchase,2024-11-25,Sligo,Connacht,54.2742,-8.4694,69,2024-11
ORD00735,CUST0395,PROD007,Purchase,2025-03-26,Cork,Munster,51.8985,-8.4756,65,2025-03
ORD00736,CUST0300,PROD014,Purchase,2024-12-20,Limerick,Munster,52.6638,-8.6267,77,2024-12
ORD00737,CUST0056,PROD018,Return,2024-10-30,Sligo,Connacht,54.2742,-8.4694,-65,2024-10
ORD00738,CUST0080,PROD018,Purchase,2025-02-21,Waterford,Munster,52.2593,-7.1101,109,2025-02
ORD00739,CUST0055,PROD016,Purchase,2024-12-21,Waterford,Munster,52.2593,-7.1101,123,2024-12
ORD00740,CUST0085,PROD006,Purchase,2025-01-24,Athlone,Leinster,53.4239,-7.9407,98,2025-01
ORD00741,CUST0231,PROD012,Purchase,2025-04-04,Cork,Munster,51.8985,-8.4756,111,2025-04
